row_id,_id,actual_price,average_rating,brand,category,crawled_at,discount,description,images,out_of_stock,pid,product_details,seller,selling_price,sub_category,title,url
64,c29e687a-e562-56c5-8d38-3cba424ed893,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:22",77% off,,"['https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/w/s/h/men-s-micro-polyester-floral-necktie-set-with-pocket-square-and-original-imafvpzpbcmmywsy.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf5pzm80/cufflink-tie-pin/r/6/j/men-s-micro-polyester-necktie-set-with-pocket-square-and-lapel-original-imafvzusy9j2hbqh.jpeg?q=70']",FALSE,CTPFVPFHHH9DDWSH,"[{'Model Name': ""Men's Micro Polyester Floral Necktie Set with Pocket Square and Lapel Pin""}, {'Style Code': 'NL-Floral-35'}, {'Sales Package': '2'}]",NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Multicolor),https://www.flipkart.com/nu-lite-satin-tie-pin-set/p/itm34d3a48b30151?pid=CTPFVPFHHH9DDWSH&lid=LSTCTPFVPFHHH9DDWSHILFPSK&marketplace=FLIPKART&srno=b_1_30&otracker=browse&fm=organic&iid=209b8c72-a320-461f-813b-921b3ed95f20.CTPFVPFHHH9DDWSH.SEARCH&ssid=ehshou28g00000001612116336097
65,54e22e27-ce41-5c59-a3e7-941c589ac410,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:22",77% off,"We are a professional tie manufacturer. We focus on ties for many years and In our store, we have many other styles for sell which are bound to meet your needs, you can click our brand name nu-Lite to choose. Our products are famous for their comfort, durability and design because of the reliable quality, our products have been highly favored of the majority of customers. Besides they also would be perfect gifts or excellent additions to your wardrobe as well as for all fashion forward men, this tie is going to be a perfect pick. Make your Monday meetings more fun with this tie and show the world your style.",[],FALSE,CTPFW3W97JMQVBYG,"[{'Model Name': ""Men's Micro Polyester Paisley Necktie Set""}, {'Style Code': 'NL-Paisley-43'}, {'Sales Package': '1 Tie , 1 Cufflink'}]",NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itmccac26e5e2b77?pid=CTPFW3W97JMQVBYG&lid=LSTCTPFW3W97JMQVBYGWUG8WL&marketplace=FLIPKART&srno=b_1_31&otracker=browse&fm=organic&iid=209b8c72-a320-461f-813b-921b3ed95f20.CTPFW3W97JMQVBYG.SEARCH&ssid=ehshou28g00000001612116336097
66,dc21450e-5bf8-5501-8945-c1e8aa7fcd2e,"2,499",4.3,,Clothing and Accessories,"02/10/2021, 20:12:23",76% off,,"['https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/r/b/y/men-s-micro-polyester-necktie-set-with-pocket-square-and-lapel-original-imafvps98jbgzygr.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/r/b/y/men-s-micro-polyester-necktie-set-with-pocket-square-and-lapel-original-imafvps9fbhsxcuz.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/r/b/y/men-s-micro-polyester-necktie-set-with-pocket-square-and-lapel-original-imafvps9gu9gstkb.jpeg?q=70']",FALSE,CTPFVPH6TJ3GHRBY,"[{'Model Name': ""Men's Micro Polyester Necktie Set with Pocket Square and Lapel Pin""}, {'Style Code': 'NL-Micro-2'}, {'Sales Package': '1 Tie with other accessories.'}]",NextEdgeRetails,599,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Pink),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itmb2f83d9f85be0?pid=CTPFVPH6TJ3GHRBY&lid=LSTCTPFVPH6TJ3GHRBYSUE5OX&marketplace=FLIPKART&srno=b_1_32&otracker=browse&fm=organic&iid=209b8c72-a320-461f-813b-921b3ed95f20.CTPFVPH6TJ3GHRBY.SEARCH&ssid=ehshou28g00000001612116336097
67,7169c8e8-3431-573c-a244-7b027063b6f2,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:23",79% off,,"['https://rukminim1.flixcart.com/image/128/128/kf8kvbk0/cufflink-tie-pin/d/u/t/men-s-stripped-micro-polyester-necktie-set-with-pocket-square-original-imafvqvdzyh67d82.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf8kvbk0/cufflink-tie-pin/d/u/t/men-s-stripped-micro-polyester-necktie-set-with-pocket-square-original-imafvqvdv2wz8xvz.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf8kvbk0/cufflink-tie-pin/d/u/t/men-s-stripped-micro-polyester-necktie-set-with-pocket-square-original-imafvqvdvhfdj6ka.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf8kvbk0/cufflink-tie-pin/d/u/t/men-s-stripped-micro-polyester-necktie-set-with-pocket-square-original-imafvqvdqegy7vjf.jpeg?q=70']",FALSE,CTPFVQP3GDSC3DUT,"[{'Model Name': ""Men's Stripped Micro Polyester Necktie Set with Pocket Square, Lapel Pin and Cufflinks""}, {'Style Code': 'TieP7nuLitePink'}, {'Sales Package': '1 Tie with other accessories.'}]",NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Pink),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itmaf8a8a3a8e992?pid=CTPFVQP3GDSC3DUT&lid=LSTCTPFVQP3GDSC3DUTFQUNQW&marketplace=FLIPKART&srno=b_1_33&otracker=browse&fm=organic&iid=209b8c72-a320-461f-813b-921b3ed95f20.CTPFVQP3GDSC3DUT.SEARCH&ssid=ehshou28g00000001612116336097
68,1f20aac9-1151-5b70-8e4f-654ac16a8fb3,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:23",77% off,,[],FALSE,CTPFVPZC7KGJA2BW,"[{'Model Name': ""Men's Micro Polyester Floral Necktie Set with Pocket Square and Lapel Pin""}, {'Style Code': 'NL-Floral-56'}, {'Sales Package': '1 X Tie with other accessories.'}]",NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Multicolor),https://www.flipkart.com/nu-lite-satin-tie-pin-set/p/itme5f4ad4ec6cb4?pid=CTPFVPZC7KGJA2BW&lid=LSTCTPFVPZC7KGJA2BWIRN2QO&marketplace=FLIPKART&srno=b_1_34&otracker=browse&fm=organic&iid=209b8c72-a320-461f-813b-921b3ed95f20.CTPFVPZC7KGJA2BW.SEARCH&ssid=ehshou28g00000001612116336097
69,d022a9c7-7b77-5a44-9cb2-24cdf43eb911,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:24",77% off,,"['https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/c/2/z/men-s-micro-polyester-floral-necktie-set-with-pocket-square-and-original-imafvpzprqhbm9dz.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/c/2/z/men-s-micro-polyester-floral-necktie-set-with-pocket-square-and-original-imafvpzp7dztfh7g.jpeg?q=70']",FALSE,CTPFVPFCGQYH8C2Z,"[{'Model Name': ""Men's Micro Polyester Floral Necktie Set with Pocket Square and Lapel Pin""}, {'Style Code': 'NL-Floral-36'}, {'Sales Package': '2'}]",NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Multicolor),https://www.flipkart.com/nu-lite-satin-tie-pin-set/p/itm39448fa9f89f3?pid=CTPFVPFCGQYH8C2Z&lid=LSTCTPFVPFCGQYH8C2ZRXEIKG&marketplace=FLIPKART&srno=b_1_35&otracker=browse&fm=organic&iid=209b8c72-a320-461f-813b-921b3ed95f20.CTPFVPFCGQYH8C2Z.SEARCH&ssid=ehshou28g00000001612116336097
70,1bb98b95-37b4-56f8-8a24-33b5706ff839,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:24",77% off,"We are a professional tie manufacturer. We focus on ties for many years and In our store, we have many other styles for sell which are bound to meet your needs, you can click our brand name nu-Lite to choose. Our products are famous for their comfort, durability and design because of the reliable quality, our products have been highly favored of the majority of customers. Besides they also would be perfect gifts or excellent additions to your wardrobe as well as for all fashion forward men, this tie is going to be a perfect pick. Make your Monday meetings more fun with this tie and show the world your style.",[],FALSE,CTPFW3VX6NGRNZUE,"[{'Model Name': ""Men's Micro Polyester Paisley Necktie Set""}, {'Style Code': 'NL-Paisley-41'}, {'Sales Package': '1 Tie , 1 Cufflink'}]",NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itmc3c0f3048426d?pid=CTPFW3VX6NGRNZUE&lid=LSTCTPFW3VX6NGRNZUEKWHNFX&marketplace=FLIPKART&srno=b_1_36&otracker=browse&fm=organic&iid=209b8c72-a320-461f-813b-921b3ed95f20.CTPFW3VX6NGRNZUE.SEARCH&ssid=ehshou28g00000001612116336097
71,70bd51f9-6364-5ec8-aa05-f7013d2951bc,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:25",79% off,,"['https://rukminim1.flixcart.com/image/128/128/kf8kvbk0/cufflink-tie-pin/a/8/h/formal-casual-silk-necktie-set-with-pocket-square-lapel-pin-and-original-imafvpzx7fcy6bpa.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf8kvbk0/cufflink-tie-pin/a/8/h/formal-casual-silk-necktie-set-with-pocket-square-lapel-pin-and-original-imafvpzxhabxpzhb.jpeg?q=70']",FALSE,CTPFVPZJKWRJ9A8H,"[{'Model Name': 'Formal/Casual Silk Necktie Set with Pocket Square, Lapel Pin and Cufflinks for Men'}, {'Style Code': 'nu-Lite_blue_tie'}, {'Sales Package': '1 Tie with other accessories.'}]",NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm29fbd4b316c0f?pid=CTPFVPZJKWRJ9A8H&lid=LSTCTPFVPZJKWRJ9A8HNIKOSQ&marketplace=FLIPKART&srno=b_1_37&otracker=browse&fm=organic&iid=209b8c72-a320-461f-813b-921b3ed95f20.CTPFVPZJKWRJ9A8H.SEARCH&ssid=ehshou28g00000001612116336097
72,f396f7d8-56e4-5da0-8d36-276b853515ea,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:25",79% off,"We NextEdgeRetails are a professional tie manufacturer. We focus on ties for many years and In our store, we have many other styles (neckties,bow ties,tie sets,etc.) for sell which are bound to meet your needs, you can click our brand name Axlon to choose. Our products are famous for their comfort, durability and design because of the reliable quality, our products have been highly favored of the majority of customers. Besides they also would be perfect gifts or excellent additions to your wardrobe as well as for all fashion forward men, this tie is going to be a perfect pick. Make your Monday meetings more fun with this tie and show the world your style. Wearing an elegant man tie is an effective way to make you look charming and energetic. Be stylish and make a new style statement with Axlon that includes a great range of formal/casual slim neckties with pocket square for men. These ties looks good with most shirts, winning you compliments wherever you go and it. Comes with elegant primary packing of wooden box, it's a great choice for gifting purpose.  Material: Wrinkle-resistant with ultra-fine POLYESTER microfiber, looks and feels like silk and even more durable.  OCCASIONS: Axlon ties collection are great choices for formal, casual and less formal occasions, such as office events, dinner dates, and simple day to day activities and also for Wedding, Engagement, Prom Ball Party, Business, Office, Meeting, Birthday Gifts, Holiday Presents, Thanks Giving, Christmas, Events Dressing.  HOW TO CARE: Dry Cleaning Recommended and Before the first use please use Low Temperature Ironing to smooth the wrinkles.  NOTE: In case you don't like the ties simply send them back, our team is here for any question.","['https://rukminim1.flixcart.com/image/128/128/kf8kvbk0/cufflink-tie-pin/k/2/h/men-s-small-dots-designed-micro-polyester-necktie-set-with-original-imafvqxgxx6crsks.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf8kvbk0/cufflink-tie-pin/k/2/h/men-s-small-dots-designed-micro-polyester-necktie-set-with-original-imafvqxgjfztrkcg.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf8kvbk0/cufflink-tie-pin/k/2/h/men-s-small-dots-designed-micro-polyester-necktie-set-with-original-imafvqxgywndzw9x.jpeg?q=70']",FALSE,CTPFVQNGFCRGYK2H,"[{'Model Name': ""Men's Small Dots Designed Micro Polyester Necktie Set with Pocket Square, Lapel Pin and Cufflinks""}, {'Style Code': 'TieP10nuLiteBeige'}, {'Sales Package': '1 Tie with other accessories.'}]",NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Beige),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itmdbee9ef8431f8?pid=CTPFVQNGFCRGYK2H&lid=LSTCTPFVQNGFCRGYK2HAPCFNW&marketplace=FLIPKART&srno=b_1_38&otracker=browse&fm=organic&iid=209b8c72-a320-461f-813b-921b3ed95f20.CTPFVQNGFCRGYK2H.SEARCH&ssid=ehshou28g00000001612116336097
73,655cfa59-6c3e-516c-828c-679d8944bc89,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:26",77% off,,"['https://rukminim1.flixcart.com/image/128/128/kf5pzm80/cufflink-tie-pin/d/h/v/men-s-micro-polyester-necktie-set-with-pocket-square-and-lapel-original-imafvzusefar4c2z.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/d/h/v/men-s-micro-polyester-necktie-set-with-pocket-square-and-lapel-original-imafvpttbhczpsvn.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf5pzm80/cufflink-tie-pin/d/h/v/men-s-micro-polyester-necktie-set-with-pocket-square-and-lapel-original-imafvzushehfeqqt.jpeg?q=70']",FALSE,CTPFVHUJEHSYXDHV,"[{'Model Name': ""Men's Micro Polyester Necktie Set with Pocket Square and Lapel Pin""}, {'Style Code': 'NL-Micro-26'}, {'Sales Package': '1 Tie with other accessories.'}]",NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Orange),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm7a61dc4233427?pid=CTPFVHUJEHSYXDHV&lid=LSTCTPFVHUJEHSYXDHVH0WDIL&marketplace=FLIPKART&srno=b_1_39&otracker=browse&fm=organic&iid=209b8c72-a320-461f-813b-921b3ed95f20.CTPFVHUJEHSYXDHV.SEARCH&ssid=ehshou28g00000001612116336097
74,4083512b-3265-5f34-8cb1-5e863ae99432,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:26",79% off,,"['https://rukminim1.flixcart.com/image/128/128/kfbfr0w0/cufflink-tie-pin/k/2/e/men-s-stripped-designed-micro-polyester-necktie-set-with-pocket-original-imafvsyhhvgxmhjd.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kfbfr0w0/cufflink-tie-pin/k/2/e/men-s-stripped-designed-micro-polyester-necktie-set-with-pocket-original-imafvsyhqvayvfpj.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kfbfr0w0/cufflink-tie-pin/k/2/e/men-s-stripped-designed-micro-polyester-necktie-set-with-pocket-original-imafvsyht7xv6jhe.jpeg?q=70']",FALSE,CTPFVSSP8PNUTK2E,"[{'Model Name': ""Men's Stripped Designed Micro Polyester Necktie Set with Pocket Square, Lapel Pin and Cufflinks""}, {'Style Code': 'TieP9nuLiteBlack'}, {'Sales Package': '1 Tie with other accessories.'}]",NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Black),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itmc9f8fcc4a19d5?pid=CTPFVSSP8PNUTK2E&lid=LSTCTPFVSSP8PNUTK2EWBNWSA&marketplace=FLIPKART&srno=b_1_40&otracker=browse&fm=organic&iid=209b8c72-a320-461f-813b-921b3ed95f20.CTPFVSSP8PNUTK2E.SEARCH&ssid=ehshou28g00000001612116336097
75,5df8e725-c8af-526a-b8cb-6c835634054b,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:26",79% off,"We NextEdgeRetails are a professional tie manufacturer. We focus on ties for many years and In our store, we have many other styles (neckties,bow ties,tie sets,etc.) for sell which are bound to meet your needs, you can click our brand name nu-Lite to choose. Our products are famous for their comfort, durability and design because of the reliable quality, our products have been highly favored of the majority of customers. Besides they also would be perfect gifts or excellent additions to your wardrobe as well as for all fashion forward men, this tie is going to be a perfect pick. Make your Monday meetings more fun with this tie and show the world your style. Wearing an elegant man tie is an effective way to make you look charming and energetic. Be stylish and make a new style statement with nu-Lite that includes a great range of formal/casual slim neckties with pocket square for men. These ties looks good with most shirts, winning you compliments wherever you go and it. Comes with elegant primary packing of wooden box, it's a great choice for gifting purpose. Material: Wrinkle-resistant with ultra-fine POLYESTER microfiber, looks and feels like silk and even more durable OCCASIONS: nu-Lite ties collection are great choices for formal, casual and less formal occasions, such as office events, dinner dates, and simple day to day activities and also for Wedding, Engagement, Prom Ball Party, Business, Office, Meeting, Birthday Gifts, Holiday Presents, Thanks Giving, Christmas, Events Dressing. HOW TO CARE: Dry Cleaning Recommended and Before the first use please use Low Temperature Ironing to smooth the wrinkles. NOTE: In case you don't like the ties simply send them back, our team is here for any question.","['https://rukminim1.flixcart.com/image/128/128/kf8kvbk0/cufflink-tie-pin/z/x/d/men-s-micro-polyester-necktie-set-with-pocket-square-lapel-pin-original-imafvq64gutumk2f.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf8kvbk0/cufflink-tie-pin/z/x/d/men-s-micro-polyester-necktie-set-with-pocket-square-lapel-pin-original-imafvq64dyy4q629.jpeg?q=70']",FALSE,CTPFVPN4CUY6QZXD,"[{'Model Name': ""Men's Micro Polyester Necktie Set with Pocket Square, Lapel Pin and Cufflinks""}, {'Style Code': 'NL-MultiTie'}, {'Other Features': 'AMAZING GIFT IDEA: Comes inside a wooden box, These nu-Lite stylish ties for men can make the perfect gift for every man and for every occasion, so get this stunning necktie for your husband for your anniversary, your dad for Father’s Day, your brother for his birthday, your son for Christmas, or your boyfriend for Valentine’s Day and on many more occasion like Daily Dress, Birthday, Wedding, Engagement, Party, Business, Office, Meeting etc. CARE: Dry clean only. Never place ties in washer or dryer as this will ruin the fabric and damage the sewing of the tie. High density fabric,No fade,wrinkle resistance and easy to take care of.'}, {'Sales Package': '1 Tie with other accessories.'}]",NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm3c729a9223eec?pid=CTPFVPN4CUY6QZXD&lid=LSTCTPFVPN4CUY6QZXDWSRHGO&marketplace=FLIPKART&srno=b_2_41&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVPN4CUY6QZXD.SEARCH&ssid=e3e90b3uw00000001612116339743
76,45b3454e-36f8-5097-8faa-824e5bfa2646,"2,469",2.7,,Clothing and Accessories,"02/10/2021, 20:12:27",79% off,"We NextEdgeRetails are a professional tie manufacturer. We focus on ties for many years and In our store, we have many other styles (neckties,bow ties,tie sets,etc.) for sell which are bound to meet your needs, you can click our brand name nu-Lite to choose. Our products are famous for their comfort, durability and design because of the reliable quality, our products have been highly favored of the majority of customers. Besides they also would be perfect gifts or excellent additions to your wardrobe as well as for all fashion forward men, this tie is going to be a perfect pick. Make your Monday meetings more fun with this tie and show the world your style. Wearing an elegant man tie is an effective way to make you look charming and energetic. Be stylish and make a new style statement with nu-Lite that includes a great range of formal/casual slim neckties with pocket square for men. These ties looks good with most shirts, winning you compliments wherever you go and it. Comes with elegant primary packing of wooden box, it's a great choice for gifting purpose. Material: Wrinkle-resistant with ultra-fine POLYESTER microfiber, looks and feels like silk and even more durable OCCASIONS: nu-Lite ties collection are great choices for formal, casual and less formal occasions, such as office events, dinner dates, and simple day to day activities and also for Wedding, Engagement, Prom Ball Party, Business, Office, Meeting, Birthday Gifts, Holiday Presents, Thanks Giving, Christmas, Events Dressing. HOW TO CARE: Dry Cleaning Recommended and Before the first use please use Low Temperature Ironing to smooth the wrinkles. NOTE: In case you don't like the ties simply send them back, our team is here for any question.","['https://rukminim1.flixcart.com/image/128/128/kf8kvbk0/cufflink-tie-pin/8/e/w/men-s-micro-polyester-necktie-set-with-pocket-square-and-lapel-original-imafvqy5hqppz7qk.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf8kvbk0/cufflink-tie-pin/8/e/w/men-s-micro-polyester-necktie-set-with-pocket-square-and-lapel-original-imafvqy6wczz8rzn.jpeg?q=70']",FALSE,CTPFVPMUAHEJX8EW,"[{'Model Name': ""Men's Micro Polyester Necktie Set with Pocket Square and Lapel Pin""}, {'Style Code': 'NL-Multi09Tie'}, {'Other Features': 'AMAZING GIFT IDEA: Comes inside a wooden box, These nu-Lite stylish ties for men can make the perfect gift for every man and for every occasion, so get this stunning necktie for your husband for your anniversary, your dad for Father’s Day, your brother for his birthday, your son for Christmas, or your boyfriend for Valentine’s Day and on many more occasion like Daily Dress, Birthday, Wedding, Engagement, Party, Business, Office, Meeting etc. CARE: Dry clean only. Never place ties in washer or dryer as this will ruin the fabric and damage the sewing of the tie. High density fabric,No fade,wrinkle resistance and easy to take care of.'}, {'Sales Package': '1 Tie with other accessories.'}]",NextEdgeRetails,499,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm48187f6912ed4?pid=CTPFVPMUAHEJX8EW&lid=LSTCTPFVPMUAHEJX8EWQWOKCH&marketplace=FLIPKART&srno=b_2_42&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVPMUAHEJX8EW.SEARCH&ssid=e3e90b3uw00000001612116339743
77,bc2f0804-b340-5087-903d-7edf587a630d,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:27",77% off,,"['https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/g/6/s/men-s-micro-polyester-checkered-necktie-set-with-pocket-square-original-imafvzz8hg7ycf2h.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/g/6/s/men-s-micro-polyester-checkered-necktie-set-with-pocket-square-original-imafvzz9t9qawkqv.jpeg?q=70']",FALSE,CTPFVZHY7TMNUG6S,"[{'Model Name': ""Men's Micro Polyester Checkered Necktie Set with Pocket Square and Lapel Pin""}, {'Style Code': 'NL-Check-16'}, {'Sales Package': '1 Tie with other accessories.'}]",NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Multicolor),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itm7967db9df833e?pid=CTPFVZHY7TMNUG6S&lid=LSTCTPFVZHY7TMNUG6SJLGEBD&marketplace=FLIPKART&srno=b_2_43&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVZHY7TMNUG6S.SEARCH&ssid=e3e90b3uw00000001612116339743
78,d27591d7-1900-5ef9-804f-7600dc1e3aa1,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:28",77% off,,"['https://rukminim1.flixcart.com/image/128/128/kf75fgw0/cufflink-tie-pin/s/7/a/men-s-micro-polyester-floral-necktie-set-with-pocket-square-and-original-imafvpzprmrerjhc.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf5pzm80/cufflink-tie-pin/y/q/e/men-s-micro-polyester-necktie-set-with-pocket-square-and-lapel-original-imafvzusbvbaby83.jpeg?q=70']",FALSE,CTPFVPFGED4SJS7A,"[{'Model Name': ""Men's Micro Polyester Floral Necktie Set with Pocket Square and Lapel Pin""}, {'Style Code': 'NL-Floral-37'}, {'Sales Package': '2'}]",NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie Pin Set  (Multicolor),https://www.flipkart.com/nu-lite-satin-tie-pin-set/p/itmb604993ee3eb8?pid=CTPFVPFGED4SJS7A&lid=LSTCTPFVPFGED4SJS7AA5KCWU&marketplace=FLIPKART&srno=b_2_44&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVPFGED4SJS7A.SEARCH&ssid=e3e90b3uw00000001612116339743
79,e1939623-38b9-5949-9152-a7ccd53648d3,"1,539",2.7,,Clothing and Accessories,"02/10/2021, 20:12:28",77% off,"We NextEdgeRetails are a professional tie manufacturer. We focus on ties for many years and In our store, we have many other styles (neckties,bow ties,tie sets,etc.) for sell which are bound to meet your needs, you can click our brand name nu-Lite to choose. Our products are famous for their comfort, durability and design because of the reliable quality, our products have been highly favored of the majority of customers. Besides they also would be perfect gifts or excellent additions to your wardrobe as well as for all fashion forward men, this tie is going to be a perfect pick. Make your Monday meetings more fun with this tie and show the world your style. Wearing an elegant man tie is an effective way to make you look charming and energetic. Be stylish and make a new style statement with nu-Lite that includes a great range of formal/casual slim neckties with pocket square for men. These ties looks good with most shirts, winning you compliments wherever you go and it. Comes with elegant primary packing of wooden box, it's a great choice for gifting purpose. Material: Wrinkle-resistant with ultra-fine POLYESTER microfiber, looks and feels like silk and even more durable OCCASIONS: nu-Lite ties collection are great choices for formal, casual and less formal occasions, such as office events, dinner dates, and simple day to day activities and also for Wedding, Engagement, Prom Ball Party, Business, Office, Meeting, Birthday Gifts, Holiday Presents, Thanks Giving, Christmas, Events Dressing. HOW TO CARE: Dry Cleaning Recommended and Before the first use please use Low Temperature Ironing to smooth the wrinkles. NOTE: In case you don't like the ties simply send them back, our team is here for any question.","['https://rukminim1.flixcart.com/image/128/128/kf8kvbk0/cufflink-tie-pin/n/v/r/men-s-micro-polyester-necktie-set-with-pocket-square-and-lapel-original-imafvq648fxg2ptz.jpeg?q=70', 'https://rukminim1.flixcart.com/image/128/128/kf5pzm80/cufflink-tie-pin/d/x/b/men-s-micro-polyester-necktie-set-with-pocket-square-and-lapel-original-imafvzusajuppkwt.jpeg?q=70']",FALSE,CTPFVPMZV7RCDNVR,"[{'Model Name': ""Men's Micro Polyester Necktie Set with Pocket Square and Lapel Pin""}, {'Style Code': 'NL-Micro-39'}, {'Other Features': 'AMAZING GIFT IDEA: Comes inside a wooden box, These nu-Lite stylish ties for men can make the perfect gift for every man and for every occasion, so get this stunning necktie for your husband for your anniversary, your dad for Father’s Day, your brother for his birthday, your son for Christmas, or your boyfriend for Valentine’s Day and on many more occasion like Daily Dress, Birthday, Wedding, Engagement, Party, Business, Office, Meeting etc. CARE: Dry clean only. Never place ties in washer or dryer as this will ruin the fabric and damage the sewing of the tie. High density fabric,No fade,wrinkle resistance and easy to take care of.'}, {'Sales Package': '1 Tie with other accessories.'}]",NextEdgeRetails,349,Clothing Accessories,nu-Lite Satin Tie & Cufflink  (Red),https://www.flipkart.com/nu-lite-satin-tie-cufflink/p/itma3ad0865793d4?pid=CTPFVPMZV7RCDNVR&lid=LSTCTPFVPMZV7RCDNVRWGAQMI&marketplace=FLIPKART&srno=b_2_45&otracker=browse&fm=organic&iid=7b38a8c8-7b9d-481d-8e99-04938cbcc266.CTPFVPMZV7RCDNVR.SEARCH&ssid=e3e90b3uw00000001612116339743
